,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
10,1,10.0,2020-03-22 19:52:00,2020-03-23 06:10:00,1605.4000000003725,heat,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,63.650485436893206,increasing 0,655.6,10.3,1154.2,2020-03-23 05:45:00,2.0,49.0,498.6,2020-03-21 07:30:00,343.7,2020-03-21 05:25:00,1154.2,1075.1,
11,1,11.0,2020-03-24 02:37:00,2020-03-24 05:41:00,816.8999999994412,heat,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",,,,,,OK,0.0,179.445652173913,increasing 0,550.3,3.066666666666667,1142.5,0,0.0,4.0,592.2,2020-03-24 02:37:00,592.2,2020-03-23 22:36:00,1142.5,0.0,
12,1,12.0,2020-03-25 06:56:00,2020-03-25 08:57:00,506.9000000003725,heat,"['200130-12321-001', '200130-12321-002', '200204-19411-046', '200204-19411-046']",,,,,,DOOR OPENED WHILE HEATING,0.0,381.07438016528926,increasing 0,768.5,2.0166666666666666,1200.3,2020-03-25 08:44:00,2.0,10.0,431.8,2020-03-25 06:56:00,431.8,2020-03-25 06:00:00,1200.3,1126.6,
13,1,13.0,2020-03-26 03:44:00,2020-03-26 06:10:00,558.1000000005588,heat,"['200214-19235-001', '200214-19235-002', '200212-15045-001', '200212-15045-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,332.2602739726028,increasing 0,808.5,2.433333333333333,1191.5,2020-03-26 05:27:00,4.0,6.0,383.0,2020-03-26 03:44:00,383.0,2020-03-25 23:37:00,1191.5,1065.5,
14,1,14.0,2020-03-27 02:44:00,2020-03-27 11:20:00,1658.5,heat,"['200221-19234-029', '200221-19234-029', '200221-19234-029', '200221-19234-029', '200221-19234-029', '200221-19234-028', '200221-19234-028', '200221-19234-028', '200221-19234-028', '200221-19234-028']",,,,,,DOOR OPENED WHILE HEATING,0.0,59.058139534883736,increasing 0,507.90000000000015,8.6,1147.2,2020-03-27 10:51:00,4.0,19.0,639.3,2020-03-27 02:42:00,549.1,2020-03-27 00:34:00,1147.2,1075.5,
15,1,15.0,2020-03-29 07:42:00,2020-03-29 13:10:00,700.7000000001863,heat,"['200131-15200-005', '200131-15200-006', '200131-15200-015', '200131-15200-016', '200203-19968-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,59.926829268292686,increasing 0,327.6,5.466666666666668,854.1,2020-03-29 12:22:00,1.0,230.0,526.5,2020-03-28 09:06:00,312.1,2020-03-27 19:53:00,854.1,766.0,
16,1,15.0,2020-03-29 13:10:00,2020-03-29 20:54:00,797.5,heat,"['200131-15200-005', '200131-15200-006', '200131-15200-015', '200131-15200-016', '200203-19968-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,0.21982758620690246,holding 0,1.7000000000000457,7.7333333333333325,852.4,2020-03-29 12:22:00,1.0,230.0,854.1,2020-03-28 09:06:00,312.1,0,852.4,766.0,
17,1,15.0,2020-03-29 20:54:00,2020-03-30 05:17:00,1228.7999999998135,heat,"['200131-15200-005', '200131-15200-006', '200131-15200-015', '200131-15200-016', '200203-19968-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,42.17892644135189,increasing 1,353.6,8.383333333333333,1206.0,2020-03-29 12:22:00,1.0,230.0,852.4,2020-03-28 09:06:00,312.1,2020-03-29 13:10:00,1206.0,766.0,
18,1,16.0,2020-03-31 06:55:00,2020-03-31 12:01:00,1232.1999999992552,heat,"['200224-19151-024', '200224-19151-024', '200212-19157-001', '200224-19151-013', '200224-19151-009']",,,,,,DOOR OPENED WHILE HEATING,0.0,117.54901960784315,increasing 0,599.5000000000001,5.1,1244.9,2020-03-31 09:28:00,8.0,26.0,645.4,2020-03-31 06:55:00,645.4,2020-03-31 06:36:00,1244.9,1016.5,
19,1,17.0,2020-04-01 10:31:00,2020-04-01 17:02:00,686.1000000005588,heat,"['200131-15200-015', '200131-15200-005']",,,,,,OK,0.0,73.79539641943731,increasing 0,480.8999999999999,6.5166666666666675,1241.6,0,0.0,43.0,760.7,2020-04-01 08:56:00,356.9,2020-04-01 07:11:00,1241.6,0.0,
20,1,18.0,2020-04-06 02:25:00,2020-04-06 12:03:00,1542.2999999998135,heat,"['200131-15200-011', '200131-15200-013', '200131-15200-014', '200131-15200-012']",,,,,,DOOR OPENED WHILE HEATING,0.0,62.87543252595157,increasing 0,605.7,9.633333333333333,1089.5,2020-04-06 13:41:00,19.0,71.0,483.8,2020-04-05 07:20:00,283.9,2020-04-02 06:39:00,1089.5,1108.1,
21,1,18.0,2020-04-06 12:03:00,2020-04-06 13:37:00,279.09999999962747,heat,"['200131-15200-011', '200131-15200-013', '200131-15200-014', '200131-15200-012']",,,,,,DOOR OPENED WHILE HEATING,0.0,17.042553191489393,holding 0,26.70000000000005,1.5666666666666669,1116.2,2020-04-06 13:41:00,19.0,71.0,1089.5,2020-04-05 07:20:00,283.9,0,1116.2,1108.1,
22,1,18.0,2020-04-06 13:37:00,2020-04-06 14:01:00,83.80000000074506,heat,"['200131-15200-011', '200131-15200-013', '200131-15200-014', '200131-15200-012']",,,,,,DOOR OPENED WHILE HEATING,0.0,190.74999999999991,increasing 1,76.29999999999995,0.4,1192.5,2020-04-06 13:41:00,19.0,71.0,1116.2,2020-04-05 07:20:00,283.9,2020-04-06 12:03:00,1192.5,1108.1,
23,1,19.0,2020-04-14 06:32:00,2020-04-14 09:53:00,872.0,heat,"['200313-99010-001', '200313-99010-001', '200205-19922-002', '200217-15226-052', '200323-15197-001']",,,,,,OK,0.0,200.38805970149255,increasing 0,671.3000000000002,3.35,1263.9,2020-04-14 06:32:00,0.0,1.0,592.6,2020-04-14 06:30:00,543.9,2020-04-07 07:18:00,1263.9,592.6,
24,1,20.0,2020-04-15 06:49:00,2020-04-15 10:43:00,983.8000000007453,heat,"['200313-99010-001', '200313-99010-001', '200326-15207-005', '200326-15207-001', '200212-15045-001', '200212-15045-001']",,,,,,OK,0.0,192.7692307692308,increasing 0,751.8000000000002,3.9,1256.4,0,0.0,5.0,504.6,2020-04-15 06:49:00,504.6,2020-04-15 06:21:00,1256.4,0.0,
25,1,21.0,2020-04-16 02:45:00,2020-04-16 05:50:00,804.2999999998137,heat,"['200218-99896-006', '200218-99896-006', '200218-99896-003', '200218-99896-003', '200217-15226-088', '200217-15226-069', '200217-15226-055', '200217-15226-052']",,,,,,OK,0.0,197.44864864864866,increasing 0,608.8,3.083333333333333,1225.3,0,0.0,4.0,616.5,2020-04-16 02:45:00,616.5,2020-04-16 01:39:00,1225.3,0.0,
26,1,22.0,2020-04-17 07:00:00,2020-04-17 14:23:00,1883.5,heat,"['200323-19998-001', '200323-19998-001', '200323-19998-001', '200323-19998-001', '200323-19998-001', '200323-19998-007', '200323-19998-007', '200323-19998-007', '200323-19998-007', '200323-19998-007']",,,,,,OK,0.0,112.04966139954851,increasing 0,827.3,7.383333333333334,1251.0,0,0.0,15.0,423.7,2020-04-17 07:00:00,423.7,2020-04-17 01:53:00,1251.0,0.0,
27,1,23.0,2020-04-19 07:10:00,2020-04-19 19:32:00,1929.0999999996275,heat,"['200218-99896-003', '200205-19922-002', '200312-99914-030']",,,,,,GAS OFF/TEMP OFF,1.0,58.73045822102424,increasing 0,726.3,12.366666666666667,1260.8,0,0.0,33.0,534.5,2020-04-19 07:30:00,551.3,2020-04-18 06:25:00,1260.8,0.0,
28,1,24.0,2020-04-21 07:51:00,2020-04-21 16:37:00,2167.2000000001863,heat,"['가열로다이', '가열로다이', '200323-14059-002']",,,,,,DOOR OPENED WHILE HEATING,0.0,96.03422053231941,increasing 0,841.9000000000002,8.766666666666667,1248.7,2020-04-21 15:57:00,2.0,24.0,406.8,2020-04-21 07:01:00,382.9,2020-04-20 15:52:00,1248.7,1050.8,
29,1,25.0,2020-04-23 01:35:00,2020-04-23 05:45:00,1115.6000000005588,heat,"['200312-99914-038', '200312-99914-038', '200312-99914-038', '200312-99914-038', '200312-99914-038', '200312-99914-038', '가열로다이', '가열로다이']",,,,,,OK,0.0,177.888,increasing 0,741.2,4.166666666666667,1161.4,0,0.0,10.0,420.2,2020-04-23 01:35:00,420.2,2020-04-21 23:32:00,1161.4,0.0,
30,1,26.0,2020-04-24 06:59:00,2020-04-24 08:44:00,447.1999999992548,heat,"['200330-15133-001', '200414-15622-001', '200312-99914-039', '200312-99914-039', '200312-99914-039']",,,,,,OK,0.0,330.4000000000001,increasing 0,578.2,1.75,1238.4,0,0.0,2.0,660.2,2020-04-24 07:00:00,764.7,2020-04-24 06:44:00,1238.4,0.0,
31,1,27.0,2020-04-25 05:21:00,2020-04-25 09:28:00,1044.5,heat,"['200326-19234-010', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011']",,,,,,OK,0.0,159.54655870445342,increasing 0,656.8,4.116666666666666,1259.8,0,0.0,4.0,603.0,2020-04-25 05:21:00,603.0,2020-04-24 23:15:00,1259.8,0.0,
32,1,28.0,2020-04-26 07:55:00,2020-04-26 08:08:00,17.699999999254942,heat,"['200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012']",,,,,,OK,0.0,349.84615384615364,increasing 0,75.79999999999995,0.21666666666666667,659.9,0,0.0,145.0,584.1,2020-04-26 07:56:00,610.1,2020-04-26 05:56:00,659.9,0.0,
33,1,28.0,2020-04-26 08:08:00,2020-04-26 09:47:00,63.30000000074506,heat,"['200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012']",,,,,,OK,0.0,0.0,holding 0,0.0,1.65,659.9,0,0.0,145.0,659.9,2020-04-26 07:56:00,610.1,0,659.9,0.0,
34,1,28.0,2020-04-26 09:47:00,2020-04-26 19:26:00,1456.2999999998135,heat,"['200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012']",,,,,,OK,0.0,62.5699481865285,increasing 1,603.8000000000002,9.65,1263.7,0,0.0,145.0,659.9,2020-04-26 07:56:00,610.1,2020-04-26 08:08:00,1263.7,0.0,
35,1,29.0,2020-04-27 19:31:00,2020-04-28 00:01:00,1153.0,heat,"['200212-15045-010', '200212-15045-010', '200316-15008-003', '200323-19476-002', '200323-19476-002', '200323-19476-003', '200323-19476-003', '200323-19476-003', '200323-19476-003']",,,,,,OK,0.0,145.13333333333338,increasing 0,653.1000000000001,4.5,1254.4,0,0.0,3.0,601.3,2020-04-27 19:30:00,552.9,2020-04-27 08:44:00,1254.4,0.0,
36,1,30.0,2020-04-29 06:45:00,2020-04-29 20:03:00,2329.6000000005592,heat,"['200409-15509-005', '200409-15509-005', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001']",,,,,,OK,0.0,56.97744360902255,increasing 0,757.8,13.3,1265.5,0,0.0,1.0,507.7,2020-04-29 20:03:00,1265.5,2020-04-28 14:19:00,1265.5,0.0,
37,1,31.0,2020-04-30 07:19:00,2020-04-30 11:07:00,930.3999999994412,heat,"['200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005']",,,,,,DOOR OPENED WHILE HEATING,0.0,62.15789473684212,increasing 0,236.20000000000005,3.8,1239.5,2020-04-30 10:28:00,3.0,89.0,1003.3,2020-04-30 06:48:00,642.4,2020-04-30 06:28:00,1239.5,985.1,
38,1,32.0,2020-05-05 07:51:00,2020-05-05 14:02:00,854.9000000003724,heat,"['200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-003', '200205-19922-003', '200205-19922-003']",,,,,,OK,0.0,109.9730458221024,increasing 0,680.0,6.183333333333334,863.1,0,0.0,129.0,183.1,2020-05-05 07:30:00,176.3,2020-05-01 07:40:00,863.1,0.0,
39,1,32.0,2020-05-05 14:02:00,2020-05-05 17:45:00,535.5999999996276,heat,"['200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-003', '200205-19922-003', '200205-19922-003']",,,,,,OK,0.0,0.4573991031390257,holding 0,1.7000000000000457,3.716666666666667,861.4,0,0.0,129.0,863.1,2020-05-05 07:30:00,176.3,0,861.4,0.0,
40,1,32.0,2020-05-05 17:45:00,2020-05-06 10:49:00,667.1000000005588,heat,"['200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-003', '200205-19922-003', '200205-19922-003']",,,,,,GAS OFF/TEMP OFF,1.0,22.422994379943,increasing 1,382.68577075102723,17.066666666666666,1244.0857707510272,0,0.0,129.0,861.4,2020-05-05 07:30:00,176.3,2020-05-05 14:02:00,1244.0857707510272,0.0,
41,1,33.0,2020-05-07 18:05:00,2020-05-07 19:49:00,425.5,heat,"['200212-15045-013', '200212-15045-013', '200212-15045-013', '200212-15045-013', '200212-15045-013', '200212-15045-013']",,,,,,OK,0.0,408.80769230769226,increasing 0,708.5999999999998,1.7333333333333334,1245.1,0,0.0,4.0,536.5,2020-05-07 06:05:00,885.3,2020-05-07 02:18:00,1245.1,0.0,
42,1,34.0,2020-05-09 02:51:00,2020-05-09 04:18:00,370.6000000005588,heat,"['200212-15045-011', '200212-15045-011', '200212-15045-011', '200212-15045-011', '200212-15045-011', '200212-15045-011', '200330-15006-019', '200330-15006-018']",,,,,,OK,0.0,438.96551724137925,increasing 0,636.4999999999999,1.45,1253.6,0,0.0,1.0,617.1,2020-05-09 02:50:00,544.8,2020-05-08 11:25:00,1253.6,0.0,
43,1,35.0,2020-05-11 19:42:00,2020-05-11 23:11:00,833.7000000001863,heat,[],,,,,,NO MATERIAL,1.0,278.70813397129194,increasing 0,970.8333333333335,3.4833333333333334,1281.4333333333334,0,0.0,2.0,310.6,2020-05-11 19:40:00,251.5,2020-05-10 00:06:00,1281.4333333333334,0.0,
44,1,36.0,2020-05-12 19:15:00,2020-05-12 22:29:00,799.6000000005588,heat,"['200408-15007-046', '200408-15007-046', '200408-15007-038', '200408-15007-038']",,,,,,OK,0.0,286.0824742268041,increasing 0,925.0,3.2333333333333334,1279.6,2020-05-12 19:15:00,0.0,5.0,354.6,2020-05-12 19:15:00,354.6,2020-05-12 05:57:00,1279.6,354.6,
45,1,37.0,2020-05-23 07:30:00,2020-05-23 07:54:00,47.5,heat,"['200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004']",,,,,,OK,0.0,556.25,increasing 0,222.5,0.4,356.2,0,0.0,1561.0,133.7,2020-05-23 07:30:00,133.7,2020-05-13 18:05:00,356.2,0.0,
46,1,37.0,2020-05-23 07:54:00,2020-05-24 22:23:00,1409.8999999994412,heat,"['200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004']",,,,,,OK,0.0,0.15331312256388135,holding 0,5.900000000000035,38.48333333333333,362.1,0,0.0,1561.0,356.2,2020-05-23 07:30:00,133.7,0,362.1,0.0,
47,1,37.0,2020-05-24 22:23:00,2020-05-25 13:28:00,2426.800000000745,heat,"['200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004']",,,,,,OK,0.0,57.93812154696132,increasing 1,873.9,15.083333333333336,1236.0,0,0.0,1561.0,362.1,2020-05-23 07:30:00,133.7,2020-05-23 07:54:00,1236.0,0.0,
48,1,38.0,2020-05-26 04:18:00,2020-05-26 09:21:00,1327.8999999994412,heat,"['200204-19411-068', '200204-19411-068', '200204-19411-068', '200204-19411-068', '200204-19411-069', '200204-19411-069', '200204-19411-069', '200204-19411-069']",,,,,,OK,0.0,115.22772277227725,increasing 0,581.9000000000002,5.05,1247.4,0,0.0,7.0,665.5,2020-05-26 04:20:00,763.4,2020-05-26 03:47:00,1247.4,0.0,
49,1,39.0,2020-05-27 07:13:00,2020-05-27 10:05:00,675.0999999996276,heat,"['200527-051', '200527-051', '200527-051', '200527-051', '200527-051', '200417-12321-001', '200407-19001-020']",,,,,,OK,0.0,267.7674418604652,increasing 0,767.6000000000001,2.8666666666666667,1256.4,0,0.0,6.0,488.8,2020-05-27 07:10:00,547.0,2020-05-27 06:10:00,1256.4,0.0,
50,1,40.0,2020-05-28 07:26:00,2020-05-28 11:44:00,1089.4000000003723,heat,"['200219-19234-016', '200219-19234-016', '200219-19234-016', '200219-19234-017', '200219-19234-017', '200219-19234-017']",,,,,,OK,0.0,175.74418604651166,increasing 0,755.7,4.3,1258.9,0,0.0,10.0,503.2,2020-05-28 07:25:00,497.5,2020-05-28 07:04:00,1258.9,0.0,
51,1,41.0,2020-05-29 07:20:00,2020-05-29 11:02:00,924.7000000001863,heat,"['200516-19249-001', '200516-19249-006', '200518-15622-002', '200209-15088-001', '200209-15088-001']",,,,,,OK,0.0,172.1081081081081,increasing 0,636.8,3.7,1257.8,0,0.0,2.0,621.0,2020-05-29 07:20:00,621.0,2020-05-29 07:04:00,1257.8,0.0,
52,1,42.0,2020-05-31 07:08:00,2020-05-31 21:15:00,2518.699999999255,heat,"['200518-15622-002', '200407-19001-021', '200407-19001-022', '200407-19001-023', '200407-19001-024']",,,,,,DOOR OPENED WHILE HEATING,0.0,54.680047225501774,increasing 0,771.9,14.116666666666667,1240.3,2020-05-31 12:15:00,1.0,43.0,468.4,2020-05-30 07:40:00,529.1,2020-05-30 07:02:00,1240.3,658.3,
53,1,43.0,2020-06-03 13:03:00,2020-06-03 21:47:00,1796.7999999998135,heat,"['190812-19968-005', '200514-19558-001', '200511-19925-001', '200511-19925-001', '200511-19925-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,108.17175572519085,increasing 0,944.7,8.733333333333333,1260.0,2020-06-03 14:20:00,1.0,7.0,315.3,2020-06-03 13:02:00,325.6,2020-06-01 13:53:00,1260.0,618.5,
54,1,44.0,2020-06-04 19:58:00,2020-06-04 23:34:00,845.8999999994412,heat,"['200204-19411-065', '200204-19411-065', '200204-19411-065', '200204-19411-065', '200511-19925-001', '200511-19925-001', '200511-19925-001']",,,,,,OK,0.0,168.58333333333331,increasing 0,606.8999999999999,3.6,1267.1,0,0.0,2.0,660.2,2020-06-04 19:58:00,660.2,2020-06-04 19:39:00,1267.1,0.0,
55,1,45.0,2020-06-07 21:55:00,2020-06-08 10:23:00,2669.6000000005592,heat,"['200409-19001-025', '200409-19001-024', '200409-19001-023', '200409-19001-022', '200409-19001-021', '200603-13134-003', '200603-13134-003']",,,,,,OK,0.0,68.03743315508022,increasing 0,848.2,12.466666666666667,1260.4,0,0.0,31.0,412.2,2020-06-06 06:22:00,342.5,2020-06-05 18:44:00,1260.4,0.0,
56,1,46.0,2020-06-09 06:43:00,2020-06-09 11:49:00,1286.2000000001865,heat,"['200511-19925-001', '200511-19925-001', '200511-19925-001', '가열로다이', '가열로다이', '가열로다이']",,,,,,OK,0.0,128.00000000000003,increasing 0,652.8000000000002,5.1,1263.7,0,0.0,3.0,610.9,2020-06-09 06:43:00,610.9,2020-06-09 06:25:00,1263.7,0.0,
57,1,47.0,2020-06-10 06:37:00,2020-06-10 08:09:00,364.1999999992548,heat,"['200520-15007-009', '200520-15007-009', '200519-15205-002', '200519-15205-002', '200519-15205-002', '200519-15205-002']",,,,,,OK,0.0,153.3260869565218,increasing 0,235.1000000000001,1.5333333333333334,1260.7,0,0.0,1.0,1025.6,2020-06-10 06:33:00,738.9,2020-06-10 06:13:00,1260.7,0.0,
58,1,48.0,2020-06-11 06:38:00,2020-06-11 10:05:00,823.9000000003724,heat,"['200529-30409-037', '200529-30409-039', '200529-30409-040', '200529-30409-038']",,,,,,OK,0.0,169.3043478260869,increasing 0,584.0999999999998,3.45,1254.6,0,0.0,1.0,670.5,2020-06-11 06:38:00,670.5,2020-06-11 06:24:00,1254.6,0.0,
59,1,49.0,2020-06-12 05:13:00,2020-06-12 08:14:00,733.5,heat,"['200525-19149-002', '200525-19149-003', '200525-19149-003', '200609-15207-001', '200609-15207-001', '200609-15207-002', '200609-15207-002']",,,,,,OK,0.0,194.05524861878456,increasing 0,585.4000000000002,3.0166666666666666,1263.7,0,0.0,1.0,678.3,2020-06-12 05:13:00,678.3,2020-06-12 01:48:00,1263.7,0.0,
60,1,50.0,2020-06-14 17:38:00,2020-06-15 04:47:00,1631.1000000005588,heat,"['200605-15226-001', '200605-15226-002', '200605-19949-002', '200605-19949-006', '200605-19949-006']",,,,,,OK,0.0,62.05381165919282,increasing 0,691.9,11.15,1240.8,0,0.0,55.0,548.9,2020-06-13 06:45:00,466.5,2020-06-13 03:51:00,1240.8,0.0,
61,1,51.0,2020-06-16 07:27:00,2020-06-16 14:10:00,1590.7999999998135,heat,"['가열로다이', '가열로다이', '200204-19411-076', '200204-19411-076', '200204-19411-077', '200204-19411-077']",,,,,,OK,0.0,110.9925558312655,increasing 0,745.5,6.716666666666668,1259.0,0,0.0,1.0,513.5,2020-06-16 07:27:00,513.5,2020-06-16 06:32:00,1259.0,0.0,
62,1,52.0,2020-06-21 20:45:00,2020-06-22 07:29:00,2107.8999999994408,heat,"['200610-19197-041', '200610-19197-041', '200610-19197-039', '200610-19197-039', '200610-19197-038', '200610-19197-040', '200610-19197-040']",,,,,,GAS OFF/TEMP OFF,1.0,73.83540372670808,increasing 0,792.5,10.733333333333333,1253.5,0,0.0,40.0,461.0,2020-06-20 06:30:00,201.2,2020-06-17 17:20:00,1253.5,0.0,
63,1,53.0,2020-06-23 04:33:00,2020-06-23 06:44:00,655.0,heat,"['200605-19004-001', '200620-19711-009', '200620-19711-008', '200620-19711-007', '200620-19711-006', '200620-19711-005', '200620-19711-004']",,,,,,OK,0.0,293.175572519084,increasing 0,640.1,2.183333333333333,1255.5,0,0.0,5.0,615.4,2020-06-23 04:33:00,615.4,2020-06-23 03:38:00,1255.5,0.0,
64,1,54.0,2020-06-24 05:34:00,2020-06-24 10:35:00,1463.0,heat,"['200520-19478-011', '200520-19478-011', '200520-19478-011', '200520-19478-011', '200520-19478-010', '200520-19478-010', '200520-19478-010', '200520-19478-010']",,,,,,OK,0.0,130.36544850498342,increasing 0,654.0,5.016666666666667,1254.8,0,0.0,9.0,600.8,2020-06-24 05:34:00,600.8,2020-06-24 03:11:00,1254.8,0.0,
65,1,55.0,2020-06-25 20:01:00,2020-06-26 01:19:00,1109.2999999998137,heat,['200612-99010-048'],,,,,,DOOR OPENED WHILE HEATING,0.0,135.77358490566036,increasing 0,719.5999999999998,5.3,1254.8,2020-06-25 20:18:00,1.0,9.0,535.2,2020-06-25 20:00:00,530.7,2020-06-25 02:51:00,1254.8,733.4,
